,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
905,881.3343,21.45493
906,880.27765,21.461433
907,879.22943,21.457018
908,878.18353,21.459883
909,877.15894,21.459408
910,876.14984,21.458513
911,875.1457,21.461529
912,874.15497,21.457586
913,873.1562,21.462845
914,872.1671,21.457027
915,871.1529,21.46341
916,870.1447,21.457994
917,869.1184,21.463203
918,868.10455,21.459793
919,867.0953,21.461754
920,866.10034,21.461723
921,865.1173,21.460669
922,864.1362,21.463495
923,863.1675,21.45998
924,862.19385,21.464884
925,861.231,21.459341
926,860.2462,21.465677
927,859.265,21.460083
928,858.2665,21.46545
929,857.2766,21.461372
930,856.2868,21.46428
931,855.31226,21.46338
932,854.34393,21.463371
933,853.3813,21.464685
934,852.42786,21.462587
935,851.47363,21.46619
936,850.5306,21.462214
937,849.5831,21.467361
938,848.6457,21.461823
939,847.6856,21.467834
940,846.73254,21.462376
941,845.76605,21.467516
942,844.8099,21.46349
943,843.84875,21.46663
944,842.9018,21.465296
945,841.96045,21.465761
946,841.02563,21.4666
947,840.0959,21.465357
948,839.16754,21.468002
949,838.249,21.464891
950,837.32904,21.468933
951,836.427,21.464203
952,835.5133,21.47041
953,834.6204,21.463669
954,833.7021,21.47137
955,832.7798,21.464344
956,831.82947,21.470882
957,830.8919,21.465954
958,829.95636,21.469065
959,829.0425,21.468622
960,828.1437,21.46766
961,827.2511,21.47057
962,826.3729,21.466436
963,825.4873,21.472155
964,824.61707,21.465914
965,823.7268,21.473309
966,822.84106,21.466011
967,821.9262,21.473297
968,821.0146,21.467386
969,820.0932,21.472078
970,819.1928,21.469639
971,818.3022,21.470774
972,817.422,21.471695
973,816.5534,21.469582
974,815.6828,21.473158
975,814.8277,21.468868
976,813.9642,21.474466
977,813.11176,21.468382
978,812.2426,21.475307
979,811.3779,21.468765
980,810.4881,21.475487
981,809.60706,21.47012
982,808.71643,21.47462
983,807.8412,21.472164
984,806.97614,21.473068
985,806.1199,21.473923
986,805.27435,21.472078
987,804.4327,21.475872
988,803.60205,21.47118
989,802.76086,21.476711
990,801.9325,21.470459
991,801.08704,21.477886
992,800.2496,21.470955
993,799.3856,21.477886
994,798.527,21.47194
995,797.657,21.476961
996,796.8035,21.47388
997,795.95624,21.475285
998,795.1207,21.475727
999,794.2953,21.474407
